# Time(s)	Magnetic_Field(uT)
6.185907125473022461e+00	-1.830630987516200460e-04
6.197776556015014648e+00	1.700510873624731876e-04
6.232625007629394531e+00	-8.143046446250981889e-05
6.244019269943237305e+00	6.569313837145647364e-05
6.255799055099487305e+00	2.555257458712322061e-05
6.267215728759765625e+00	4.426646316854208652e-05
6.279059171676635742e+00	-2.125654934169649284e-04
6.290636539459228516e+00	-2.206036286381601245e-04
6.302261114120483398e+00	-6.545441866341083820e-05
6.313773393630981445e+00	-1.483982205319253470e-04
6.325347900390625000e+00	1.137590846532801468e-04
6.337193965911865234e+00	7.629372324920950105e-05
6.349220037460327148e+00	1.190844332529810177e-04
6.361146450042724609e+00	-8.156827334703650929e-05
6.373079299926757812e+00	3.705284008367299244e-04
6.384610652923583984e+00	9.764522996965446214e-05
6.396275520324707031e+00	1.350855352129031698e-04
6.408235788345336914e+00	2.233546856811173434e-04
6.420586824417114258e+00	-6.725247101774436372e-06
6.432301759719848633e+00	9.313439099381811228e-06
6.444380998611450195e+00	-3.617752944547303448e-05
6.456141710281372070e+00	-1.351725455955559568e-04
6.468323469161987305e+00	-3.887778798655758326e-05
6.480411767959594727e+00	-2.502313041076195221e-04
6.492681264877319336e+00	2.797721535915439198e-05
6.504832983016967773e+00	2.339552705588716041e-04
6.516782999038696289e+00	3.865296871937686575e-05
6.528789997100830078e+00	-3.626522600835343634e-05
6.540916919708251953e+00	-9.780740883477792883e-05
6.553092956542968750e+00	-3.896548454943798512e-05
6.565760850906372070e+00	1.349101420871423661e-04
6.577793359756469727e+00	-7.376817165365938801e-05
6.589855670928955078e+00	-1.326351520998212427e-04
6.601719141006469727e+00	-2.563958496977724433e-05
6.613704204559326172e+00	3.775113132687242577e-06
6.625453948974609375e+00	-8.184389111608989008e-05
6.637490034103393555e+00	-2.156165382095710846e-04
6.649994850158691406e+00	-2.033929253090072385e-05
6.662357330322265625e+00	-5.512945155470995153e-05
6.674305200576782227e+00	-9.794521771930338595e-05
6.686706781387329102e+00	-1.487865910246822469e-04
6.698829650878906250e+00	-1.273975000630019798e-04
6.710808038711547852e+00	8.125575751697539670e-05
6.722836971282958984e+00	9.729444371813286826e-05
6.734792709350585938e+00	-1.775178671351971781e-05
6.747084617614746094e+00	1.968851852972898644e-05
6.759258031845092773e+00	-1.247849380847990391e-04
6.771289348602294922e+00	-1.595750971086082803e-04
6.783138990402221680e+00	-5.792993473908586443e-05
6.795077800750732422e+00	7.581765619357218582e-05
6.807492733001708984e+00	-2.585256233677214781e-05
6.819429874420166016e+00	1.158774290647533332e-05
6.856508016586303711e+00	-1.970905708343252010e-04
6.868073463439941406e+00	-3.391575371879169439e-05
6.879681348800659180e+00	3.027657532707106174e-05
6.891716480255126953e+00	1.399473448373765019e-04
6.903256177902221680e+00	-4.732934986133282348e-05
6.914986133575439453e+00	5.966621726871118169e-05
6.926716089248657227e+00	7.302970108960723519e-05
6.938718557357788086e+00	1.051196015723331338e-04
6.950286865234375000e+00	-1.527703361984225451e-05
6.961918830871582031e+00	-1.261435931999181566e-05
6.973565340042114258e+00	-1.677886254555654728e-04
6.985242366790771484e+00	-2.334022500186057458e-05
6.996705770492553711e+00	-1.223352411519447133e-04
7.008452415466308594e+00	-3.941649544425215607e-05
7.020249843597412109e+00	5.687826216474623783e-05
